Country,Parent,Capacity (GW),Type
Portugal,Ds Smith Paper Viana,0.025,Bioenergy
Portugal,Biotek SA,0.023690000000000003,Bioenergy
Portugal,Empresa de Electricidade da Madeira SA,0.004200000000000001,Bioenergy
Portugal,Unknown,0.014,Geothermal
Portugal,EDA Renováveis SA,0.01,Geothermal
Portugal,Energias De Portugal (EDP),4.747,Hydropower
Portugal,Iberdrola SA,1.158,Hydropower
Portugal,ENGIE SA,0.6692,Hydropower
Portugal,Crédit Agricole Assurances,0.5855499999999999,Hydropower
Portugal,Mirova,0.41825,Hydropower
Portugal,EDP SA,2.0598666666666667,Oil and gas
Portugal,ENGIE SA,0.704,Oil and gas
Portugal,Marubeni Corp,0.704,Oil and gas
Portugal,Endesa SA,0.418,Oil and gas
Portugal,Empresa de Electricidade da Madeira SA,0.1725,Oil and gas
Portugal,Semapa - Sociedade de Investimento e Gestão SGPS SA,0.147,Oil and gas
Portugal,Galp Energia SGPS SA,0.1118,Oil and gas
Portugal,Atlantic Islands Electricity SA,0.072,Oil and gas
Portugal,DS Smith PLC,0.071,Oil and gas
Portugal,Energetus - Instalaçōes Industriais SA,0.062,Oil and gas
Portugal,Repsol SA,0.043,Oil and gas
Portugal,Indorama Ventures PCL,0.041,Oil and gas
Portugal,ESA - Energia e Serviços dos Açores SGPS SA,0.02266666666666667,Oil and gas
Portugal,Região Autónoma dos Açores,0.02266666666666667,Oil and gas
Portugal,Unknown,0.46746387577639753,Utility-scale solar
Portugal,EDP Renováveis,0.19401000000000002,Utility-scale solar
Portugal,Sonnedix,0.18892554037267079,Utility-scale solar
Portugal,Neoen SA,0.1611,Utility-scale solar
Portugal,Akuo Energy SAS,0.1566,Utility-scale solar
Portugal,Galp Energia SGPS SA,0.12501900000000002,Utility-scale solar
Portugal,Aura Power,0.11223,Utility-scale solar
Portugal,China Triumph International Engineering CO LTD (CTIEC),0.095265,Utility-scale solar
Portugal,WElink Group,0.095265,Utility-scale solar
Portugal,WIRTGEN Invest Holding GmbH,0.091089,Utility-scale solar
Portugal,Prosolia Energy,0.085695,Utility-scale solar
Portugal,Iberdrola SA,0.08369399999999999,Utility-scale solar
Portugal,EKZ Renewables AG,0.07656,Utility-scale solar
Portugal,Exus Management Partners (Exus),0.07482,Utility-scale solar
Portugal,P2K Renováveis Lda,0.07134,Utility-scale solar
Portugal,WiNRG GmbH,0.06264,Utility-scale solar
Portugal,Aquila Capital,0.06060814906832298,Utility-scale solar
Portugal,Solaria Corp,0.0563637950310559,Utility-scale solar
Portugal,Dos Grados Capital,0.054810000000000005,Utility-scale solar
Portugal,Voltalia SA,0.05136585093167702,Utility-scale solar
Portugal,Finerge SA,1.2702,Wind
Portugal,EDP Renováveis,1.07948,Wind
Portugal,Ventient Energy,0.8861,Wind
Portugal,Trustenergy SA,0.5294,Wind
Portugal,Novenergia,0.265,Wind
Portugal,Ventinveste Eólica SGPS SA,0.2155,Wind
Portugal,Generg,0.18730000000000002,Wind
Portugal,Onex Renewables,0.18,Wind
Portugal,Saeta Yield SA,0.14,Wind
Portugal,Energiekontor AG,0.0922,Wind
Portugal,Iberdrola Renovables Energia SA,0.092,Wind
Portugal,EDP Renováveis Portugal SA,0.0916,Wind
Portugal,Acciona SA,0.08,Wind
Portugal,Nadara Ltd,0.060899999999999996,Wind
Portugal,Unknown,0.0515,Wind
Portugal,ENEOP2,0.05,Wind
Portugal,IKEA,0.05,Wind
Portugal,EDF Renewables,0.046,Wind
Portugal,Total Eren SA,0.0402,Wind
Portugal,Cambenerg - Ambiente e Energia SA,0.04,Wind
Portugal,Others,0.741005652173913,Utility-scale solar
Portugal,Others,0.31712,Wind
Puerto Rico,Puerto Rico Electric Power Authority,4.54,Oil and gas
Puerto Rico,Naturgy Energy Group SA,0.27265,Oil and gas
Puerto Rico,ENGIE SA,0.20089999999999997,Oil and gas
Puerto Rico,Mitsui & Co Ltd,0.0861,Oil and gas
Puerto Rico,Unknown,0.014350000000000002,Oil and gas
Puerto Rico,ArcLight Capital Partners LLC,0.055,Utility-scale solar
Puerto Rico,Fonroche Energy America Inc,0.04,Utility-scale solar
Puerto Rico,PV Properties Inc,0.0257,Utility-scale solar
Puerto Rico,AES Corp,0.02,Utility-scale solar
Puerto Rico,URIEL Renewables Inc,0.02,Utility-scale solar
Puerto Rico,Directorate Of Public Works USAG Fort Buchanan,0.0058,Utility-scale solar
Puerto Rico,X-Elio North America Inc,0.005,Utility-scale solar
Puerto Rico,Eaton Corp,0.0044,Utility-scale solar
Puerto Rico,REA Investments LLC,0.004,Utility-scale solar
Puerto Rico,Janssen Ortho LLC,0.0022,Utility-scale solar
Puerto Rico,Unknown,0.002,Utility-scale solar
Puerto Rico,Pattern Energy,0.101,Wind
Puerto Rico,Elawan Energy SL,0.026,Wind
Qatar,Ministry of Municipality and Urban Planning (Qatar),0.05,Bioenergy
Qatar,Qatar Electricity and Water Company QPSC,6.019526,Oil and gas
Qatar,ENGIE SA,0.9564,Oil and gas
Qatar,RLC Power Holding Co,0.8028000000000001,Oil and gas
Qatar,Hydro Aluminium,0.675,Oil and gas
Qatar,Qatar Aluminium Manufacturing Co QPSC,0.675,Oil and gas
Qatar,Mitsubishi Corp,0.504,Oil and gas
Qatar,AES Corp,0.4158,Oil and gas
Qatar,Unknown,0.36125999999999997,Oil and gas
Qatar,Chubu Electric Power Co Inc,0.31385,Oil and gas
Qatar,Mitsui & Co Ltd,0.2732,Oil and gas
Qatar,Industries Qatar QPSC,0.2,Oil and gas
Qatar,Shikoku Electric Power Co Inc,0.1366,Oil and gas
Qatar,Qatar Foundation,0.126,Oil and gas
Qatar,Tokyo Electric Power Co,0.126,Oil and gas
Qatar,Gulf Investment Corp,0.07560000000000001,Oil and gas
Qatar,QatarEnergy,0.76125,Utility-scale solar
Qatar,Siraj Energy,0.41759999999999997,Utility-scale solar
Qatar,Marubeni Corp,0.13920000000000002,Utility-scale solar
Qatar,TotalEnergies SE,0.13920000000000002,Utility-scale solar
Qatar,Unknown,0.017,Utility-scale solar
Republic of the Congo,Unknown,0.006,Bioenergy
Republic of the Congo,Unknown,0.12,Hydropower
Republic of the Congo,Energie Electrique du Congo,0.074,Hydropower
Republic of the Congo,Government of the Republic of the Congo,0.38720000000000004,Oil and gas
Republic of the Congo,Eni SpA,0.09680000000000001,Oil and gas
Republic of the Congo,Aksa Enerji Uretim AŞ,0.05,Oil and gas
Romania,Bioenergy Suceava SA,0.03,Bioenergy
Romania,Ministry of Energy (Romania),1.2738000000000003,Coal
Romania,Fondul Proprietatea SA,0.3564000000000001,Coal
Romania,Complexul Energetic Craiova SA,0.3,Coal
Romania,Complexul Energetic Hunedoara SA,0.15,Coal
Romania,SC CET Govora SA,0.1,Coal
Romania,SC Hidroelectrica,3.4935,Hydropower
Romania,Elektroprivreda Srbije (EPS),1.4485,Hydropower
Romania,Hidroelectrica,0.711,Hydropower
Romania,Comertului Si Mediului De Afaceri,1.411,Nuclear
Romania,Termoelectrica SA,1.3113,Oil and gas
Romania,OVM Petrom,0.92,Oil and gas
Romania,Termo Ploiesti SRL,0.286,Oil and gas
Romania,ClusterPower SRL,0.2,Oil and gas
Romania,Romgaz SA,0.2,Oil and gas
Romania,SC CET Govora SA,0.1,Oil and gas
Romania,UAT Constanta,0.1,Oil and gas
Romania,National Company KazMunayGas JSC,0.08,Oil and gas
Romania,LUKOIL PJSC,0.061,Oil and gas
Romania,SC Electrocentrale Oradea SA,0.0455,Oil and gas
Romania,SC CET Iaşi SA,0.025,Oil and gas
Romania,SC CET Arad SA,0.021,Oil and gas
Romania,Unknown,2.3445300000000002,Utility-scale solar
Romania,Econergy,0.13192271052631577,Utility-scale solar
Romania,DTEK,0.10962000000000001,Utility-scale solar
Romania,DTEK Group BV,0.09831000000000001,Utility-scale solar
Romania,Nofar Energy,0.06655499999999999,Utility-scale solar
Romania,RGreen Invest,0.06441071052631579,Utility-scale solar
Romania,Shikun & Binui Energy Ltd,0.060899999999999996,Utility-scale solar
Romania,Enel Green Power SpA,0.05610315789473685,Utility-scale solar
Romania,Eurowind Energy A/S,0.05343157894736842,Utility-scale solar
Romania,Sunshine Group,0.047850000000000004,Utility-scale solar
Romania,NEPI Rockcastle,0.046979999999999994,Utility-scale solar
Romania,Enery Development GmbH,0.04577305263157895,Utility-scale solar
Romania,Core Value Capital,0.044526315789473685,Utility-scale solar
Romania,LJG Green Source Energy Gamma SRL,0.043,Utility-scale solar
Romania,SC Metalluk SRL,0.04274526315789474,Utility-scale solar
Romania,MBG Energie Rinnovabili SRL,0.04096421052631579,Utility-scale solar
Romania,Clean Capital Energy (CCE),0.0348,Utility-scale solar
Romania,Electrica SA,0.023489999999999997,Utility-scale solar
Romania,XPV Water Partners,0.02001,Utility-scale solar
Romania,LJG Green Source Energy Alpha SRL,0.019,Utility-scale solar
Romania,Macquarie Infrastructure and Real Assets Inc,0.599,Wind
Romania,Iberdrola SA,0.548,Wind
Romania,Nero Renewables,0.484,Wind
Romania,Continental Wind Partners,0.301,Wind
Romania,ProWind GmbH,0.3,Wind
Romania,Unknown,0.279,Wind
Romania,Eólica Dobrogea SRL,0.202,Wind
Romania,Verbund AG,0.2,Wind
Romania,Monsson,0.198,Wind
Romania,Enel Green Power Romania SRL,0.18,Wind
Romania,Enel Green Power SpA,0.14,Wind
Romania,Cernavoda Power SRL,0.138,Wind
Romania,SC Lalomita Power SRL,0.132,Wind
Romania,Enel Green Power SRL (fost ELCOMEX EOL SA),0.12,Wind
Romania,Hidroelectrica,0.108,Wind
Romania,Verbund Wind Power Romania SRL,0.094,Wind
Romania,Renovatio Power SRL,0.09,Wind
Romania,Public Power Corporation SA,0.084,Wind
Romania,Windkraft Simonsfeld AG,0.084,Wind
Romania,SC Verbund Wind Power Romania SRL,0.081,Wind
Romania,Others,0.06772,Utility-scale solar
Romania,Others,1.122,Wind
Russia,Syktyvkarskiy LPK JSC,0.084,Bioenergy
Russia,Alternative Generating Company 1 LLC,0.07,Bioenergy
Russia,Unknown,13.259366666666667,Coal
Russia,OGK-2 PJSC,4.038,Coal
Russia,Inter RAO PJSC,4.021,Coal
Russia,En+ Group PJSC,3.86938,Coal
Russia,Unipro PJSC,2.42,Coal
Russia,RusHydro PJSC,2.404612,Coal
Russia,SGK-Novosibirsk JSC,2.306,Coal
Russia,EVRAZ PLC,0.6,Coal
Russia,Territorial Generating Company No 14 PJSC,0.5812,Coal
Russia,Yuzhno-Kuzbasskaya GRES PJSC,0.554,Coal
Russia,Linea (CY) Ltd,0.5114146666666667,Coal
Russia,Linetrust PTC Ltd,0.4165666666666667,Coal
Russia,RAO ES Vostoka PJSC,0.41314799999999996,Coal
Russia,Priargunsky Industrial Mining and Chemical Association PJSC,0.41,Coal
Russia,small shareholder(s),0.21718,Coal
Russia,Territorial Generating Company No 1 PJSC,0.153,Coal
Russia,Rosatom,0.15,Coal
Russia,Territorial Generating Company No 2 PJSC,0.15,Coal
Russia,Sakhalinenergo PJSC,0.12,Coal
Russia,Zinner Privatstiftung,0.116,Coal
Russia,RusHydro PJSC,0.05,Geothermal
Russia,PJSC RusHydro,27.991,Hydropower
Russia,EuroSibEnergo JSC,15.002,Hydropower
Russia,VEB RF,2.997,Hydropower
Russia,PJSC TGC-1 (Territorial generating company number 1),1.43,Hydropower
Russia,Tatenergo JSC,1.205,Hydropower
Russia,Norilsk-Taimyr Energy Company JSC,1.111,Hydropower
Russia,Unknown,0.957,Hydropower
Russia,PJSC TGC-2 (Territorial generating company number 2),0.274,Hydropower
Russia,Lukoil-Ecoenergo LLC,0.26,Hydropower
Russia,Bashkir Generation Company LLC,0.211,Hydropower
Russia,PJSC TGC-3 (Territorial generating company number 3),0.152,Hydropower
Russia,PJSC TGC-4 (Territorial generating company number 4),0.13,Hydropower
Russia,PJSC TGC-5 (Territorial generating company number 5),0.125,Hydropower
Russia,Gazprom,0.048960000000000004,Hydropower
Russia,Fortum Oyj,0.027839999999999997,Hydropower
Russia,Rosatom,28.576,Nuclear
Russia,Inter RAO PJSC,23.34045,Oil and gas
Russia,T Plus PJSC,13.5499,Oil and gas
Russia,OGK-2 PJSC,12.239,Oil and gas
Russia,Mosenergo PJSC,12.229,Oil and gas
Russia,Unipro PJSC,8.92,Oil and gas
Russia,EL5-Energo PJSC,5.585,Oil and gas
Russia,Forward Energo PJSC,4.467,Oil and gas
Russia,Svyazinvestneftekhim JSC,4.239199999999999,Oil and gas
Russia,Territorial Generating Company No 1 PJSC,3.646,Oil and gas
Russia,LUKOIL PJSC,3.07,Oil and gas
Russia,Territorial Generating Company No 2 PJSC,2.21336,Oil and gas
Russia,TAIF JSC,1.651876,Oil and gas
Russia,RusHydro PJSC,1.505605,Oil and gas
Russia,small shareholder(s),1.3034100000000002,Oil and gas
Russia,Rosatom,1.25845,Oil and gas
Russia,Gazprom PJSC,1.087,Oil and gas
Russia,Norilsk Nickel Mining and Metallurgical Company PJSC,1.0167,Oil and gas
Russia,Rosneft PJSC,0.97575,Oil and gas
Russia,Tatneft PJSC,0.684,Oil and gas
Russia,Novolipetsk Steel PJSC,0.62,Oil and gas
Russia,Unknown,0.9739655879828326,Utility-scale solar
Russia,Unigreen Power LLC,0.3337354849785407,Utility-scale solar
Russia,Hevel Solar,0.2520772103004292,Utility-scale solar
Russia,Solar Systems LLC,0.19212811158798282,Utility-scale solar
Russia,T Plus PJSC,0.117,Utility-scale solar
Russia,Fortum Oyj,0.1156,Utility-scale solar
Russia,Avelar Solar Technology LLC,0.051841545064377687,Utility-scale solar
Russia,LUKOIL PJSC,0.026585407725321888,Utility-scale solar
Russia,Gazpromneft-ONPZ OJSC,0.01772360515021459,Utility-scale solar
Russia,JSC VetroOGK-2,0.527,Wind
Russia,JSC VetroOGK,0.51,Wind
Russia,Enel Russia,0.291,Wind
Russia,Fortum Oyj,0.21359999999999998,Wind
Russia,Gazprombank JSC,0.21359999999999998,Wind
Russia,Chetverty vetropark FRV,0.201,Wind
Russia,OOO Vtoroi Vetropark FRV,0.2,Wind
Russia,Rosatom State Nuclear Energy CORP (ROSATOM),0.15,Wind
Russia,OOO Sedmoi Vetropark FRV,0.1,Wind
Russia,OOO Treti Vetropark FRV,0.099,Wind
Russia,OOO Pervy Vetropark FRV,0.05,Wind
Russia,Forward Energo PJSC,0.035,Wind
Russia,Unknown,0.015,Wind
Russia,Others,0.16074000000000002,Coal
Russia,Others,10.5475406,Oil and gas
Rwanda,Symbion Power LLC,0.056,Oil and gas
Rwanda,Unknown,0.0288,Oil and gas
Rwanda,KKR & Co. Inc,0.0261,Oil and gas
Rwanda,Unknown,0.010600000000000002,Utility-scale solar
Rwanda,Government of Rwanda,0.0014894028497409327,Utility-scale solar
Rwanda,Howard G. Buffet Foundation (HGBF),0.0014894028497409327,Utility-scale solar
Réunion,EDF Energy Ltd,0.212,Bioenergy
Réunion,Albioma SAS,0.163,Bioenergy
Réunion,Electricité de France SA,0.079,Hydropower
Réunion,Electricité de France SA,0.29960000000000003,Oil and gas
Réunion,Unknown,0.1126320207253886,Utility-scale solar
Réunion,EDF Renewables,0.016616999999999996,Utility-scale solar
Réunion,Albioma SAS,0.003741,Utility-scale solar
Réunion,TotalEnergies SE,0.0198,Wind
Réunion,EDF Renewables,0.0068,Wind
Saint Kitts and Nevis,Windwatt Nevis CO LTD,0.0022,Wind
Saint Pierre and Miquelon,EDF Saint-Pierre et Miquelon,0.021,Oil and gas
Saint Vincent and the Grenadines,Unknown,0.0012,Utility-scale solar
Samoa,Solomon Islands Electricity Authority,0.027,Oil and gas
Samoa,Unknown,0.024,Oil and gas
Samoa,Sun Pacific Energy CO LTD,0.004306727969348658,Utility-scale solar
Samoa,Unknown,0.0035,Utility-scale solar
Sao Tome and Principe,Scatec ASA,0.009929352331606217,Utility-scale solar
Sao Tome and Principe,Unknown,0.001044,Utility-scale solar
Saudi Arabia,Saudi Electricity Co,64.49975,Oil and gas
Saudi Arabia,Saline Water Conversion Corp Corp,9.545,Oil and gas
Saudi Arabia,Saudi Arabian Oil Co,6.536,Oil and gas
Saudi Arabia,Power and Water Utility Company for Jubail and Yanbu SJSC,4.718,Oil and gas
Saudi Arabia,ACWA Power Co,4.4067,Oil and gas
Saudi Arabia,ENGIE SA,3.03606,Oil and gas
Saudi Arabia,Air Products and Chemicals Inc,1.9442499999999998,Oil and gas
Saudi Arabia,Oman Infrastructure Fund,0.65604,Oil and gas
Saudi Arabia,MENA Infrastructure Fund Ltd,0.6147,Oil and gas
Saudi Arabia,Marubeni Corp,0.533256,Oil and gas
Saudi Arabia,Samsung C&T Corp,0.51225,Oil and gas
Saudi Arabia,Unknown,0.5022000000000001,Oil and gas
Saudi Arabia,NOMAC,0.368424,Oil and gas
Saudi Arabia,Aljomaih Energy & Water Co Ltd,0.361,Oil and gas
Saudi Arabia,Abu Dhabi National Energy Company PJSC,0.33885999999999994,Oil and gas
Saudi Arabia,Public Investment Fund (Saudi Arabia),0.32639999999999997,Oil and gas
Saudi Arabia,Saudi Cement Co,0.21480000000000002,Oil and gas
Saudi Arabia,Gulf Investment Corp,0.204,Oil and gas
Saudi Arabia,Vision International Investment Co,0.17325,Oil and gas
Saudi Arabia,Yamama Saudi Cement Co,0.161,Oil and gas
Saudi Arabia,ACWA Power Co,4.331432214285715,Utility-scale solar
Saudi Arabia,Water and Electricity Holding CO (Badeel),3.73190625,Utility-scale solar
Saudi Arabia,Saudi Aramco Power Co,1.2775999999999998,Utility-scale solar
Saudi Arabia,State Power Investment CORP (SPIC),0.273,Utility-scale solar
Saudi Arabia,Aljomaih Energy & Water Co Ltd,0.174,Utility-scale solar
Saudi Arabia,Marubeni Corp,0.174,Utility-scale solar
Saudi Arabia,Al Gihaz Holding,0.15,Utility-scale solar
Saudi Arabia,Unknown,0.1409,Utility-scale solar
Saudi Arabia,Nesma Holding Co Ltd,0.118792,Utility-scale solar
Saudi Arabia,Altaaqa Renewables,0.10353,Utility-scale solar
Saudi Arabia,EDF Renewables,0.1,Utility-scale solar
Saudi Arabia,Masdar Clean Energy,0.1,Utility-scale solar
Saudi Arabia,Saudi Electricity Co,0.09633333333333333,Utility-scale solar
Saudi Arabia,Abu Dhabi Future Energy Co,0.07660714285714285,Utility-scale solar
Saudi Arabia,Electricité de France SA,0.07660714285714285,Utility-scale solar
Saudi Arabia,Red Sea Global,0.07660714285714285,Utility-scale solar
Saudi Arabia,ENGIE SA,0.038106,Utility-scale solar
Saudi Arabia,Abdul Aziz Al Ajlan Sons Company for Commerical & Real Estate Investment,0.015920999999999998,Utility-scale solar
Saudi Arabia,Gulf Investment Corp,0.015834,Utility-scale solar
Saudi Arabia,National Agricultural Development Company (NADEC),0.01305,Utility-scale solar
Saudi Arabia,EDF Renewables,0.204,Wind
Saudi Arabia,Masdar Clean Energy,0.196,Wind
Saudi Arabia,Others,0.96826,Oil and gas
Saudi Arabia,Others,0.04664752380952381,Utility-scale solar
Senegal,Compagnie Sucriere Senegalaise SA,0.04,Bioenergy
Senegal,Alteia Fund Management Ltd,0.041666666666666664,Coal
Senegal,Government of Senegal,0.041666666666666664,Coal
Senegal,National Electricity Company of Senegal,0.041666666666666664,Coal
Senegal,Dangote Industries Ltd,0.03,Coal
Senegal,Karadeniz Holding AŞ,0.235,Oil and gas
Senegal,National Electricity Company of Senegal,0.108,Oil and gas
Senegal,KKR & Co. Inc,0.086,Oil and gas
Senegal,Unknown,0.0675,Oil and gas
Senegal,MP Energy,0.066,Oil and gas
Senegal,Amaya Capital,0.0575,Oil and gas
Senegal,American Capital Energy & Infrastructure,0.0575,Oil and gas
Senegal,Endeavour Mining PLC,0.054,Oil and gas
Senegal,Africa50 SA,0.036,Oil and gas
Senegal,Groupe Fauzie Layousse SA,0.035,Oil and gas
Senegal,Solairedirect,0.034800000000000005,Utility-scale solar
Senegal,Meridiam SAS,0.03306,Utility-scale solar
Senegal,National Electricity Company of Senegal,0.029580000000000002,Utility-scale solar
Senegal,Unknown,0.0289,Utility-scale solar
Senegal,ENGIE SA,0.02436,Utility-scale solar
Senegal,Energy Resources Senegal (ERS),0.022566709844559586,Utility-scale solar
Senegal,InnoVent Group,0.0174,Utility-scale solar
Senegal,Africa REN,0.014442694300518134,Utility-scale solar
Senegal,Fonds Souverain d'Investissements Stratégiques (FONSIS),0.01218,Utility-scale solar
Senegal,Solaria Group,0.00957,Utility-scale solar
Senegal,Schneider Electric,0.008700000000000001,Utility-scale solar
Senegal,Denham Capital Management LP,0.0087,Utility-scale solar
Senegal,GreenWish Group,0.0087,Utility-scale solar
Senegal,Lekela Power,0.158,Wind
Senegal,EleQtra Ltd,0.05,Wind
Serbia,Beo Čista Energija doo,0.03,Bioenergy
Serbia,Unknown,0.0048,Bioenergy
Serbia,Bioenergy Point doo,0.0024,Bioenergy
Serbia,Elektroprivreda Srbije Beograd AD,4.785,Coal
Serbia,Elektroprivreda Srbije (EPS),1.313,Hydropower
Serbia,Unknown,0.08,Hydropower
Serbia,Elektroprivreda Srbije Beograd AD,0.405,Oil and gas
Serbia,Gazprom PJSC,0.096012,Oil and gas
Serbia,Naftna Industrija Srbije AD,0.09261,Oil and gas
Serbia,Unknown,0.1722,Utility-scale solar
Serbia,Nofar Energy,0.024348113002535313,Utility-scale solar
Serbia,Enlight Renewable Energy,0.1995,Wind
Serbia,Masdar Taalari Generation d.o.o Beograd,0.158,Wind
Serbia,IVICOM Energy,0.1056,Wind
Serbia,MK Fintel Wind,0.079,Wind
Serbia,Elicio,0.042,Wind
Serbia,Green Star,0.02,Wind
Seychelles,Public Utilities Corp,0.093,Oil and gas
Seychelles,Unknown,0.0046,Utility-scale solar
Seychelles,Islands Development Company,0.002175,Utility-scale solar
Seychelles,Abu Dhabi Future Energy Co,0.006,Wind
Sierra Leone,Sunbird Bioenergy (SL) Ltd,0.032,Bioenergy
Sierra Leone,Government of Sierra Leone,0.05,Hydropower
Sierra Leone,Unknown,0.213,Oil and gas
Sierra Leone,Gerald Group Ltd,0.024,Oil and gas
Sierra Leone,Unknown,0.0060999999999999995,Utility-scale solar
Sierra Leone,Serengeti Energy,0.00435,Utility-scale solar
Singapore,Tuas Power Ltd,0.16,Bioenergy
Singapore,Unknown,0.142,Bioenergy
Singapore,National Environment Agency (Singapore),0.08,Bioenergy
Singapore,Keppel Infrastructure Trust Management Pte Ltd,0.056,Bioenergy
Singapore,YTL Corporation Bhd,4.381,Oil and gas
Singapore,Huaneng Power International Inc,2.478,Oil and gas
Singapore,Keppel Ltd,1.3,Oil and gas
Singapore,Sembcorp Industries Ltd,1.219,Oil and gas
Singapore,ENGIE SA,0.9875999999999999,Oil and gas
Singapore,Marubeni Corp,0.9875999999999999,Oil and gas
Singapore,Meranti Power Pte Ltd,0.682,Oil and gas
Singapore,Kansai Electric Power Co,0.49379999999999996,Oil and gas
Singapore,Kyushu Electric Power Co Inc,0.49379999999999996,Oil and gas
Singapore,First Pacific Co Ltd,0.465,Oil and gas
Singapore,Manila Electric Co,0.465,Oil and gas
Singapore,Exxon Mobil Corp,0.444,Oil and gas
Singapore,Japan Bank for International Cooperation,0.3292,Oil and gas
Singapore,Unknown,0.16434700000000002,Utility-scale solar
Singapore,Sembcorp Solar Singapore Pte Ltd,0.0522,Utility-scale solar
Singapore,Sinenergy Holdings,0.008439,Utility-scale solar
Slovakia,Nippon Steel Corp,0.208,Coal
Slovakia,MH Manazment AS,0.066,Coal
Slovakia,Slovak Republic,0.6392,Hydropower
Slovakia,EP Slovakia BV,0.6204,Hydropower
Slovakia,Enel SpA,0.6204,Hydropower
Slovakia,Unknown,0.094,Hydropower
Slovakia,Vodohospodárska výstavba,0.072,Hydropower
Slovakia,Slovenské Elektrárne AŞ,2.471,Nuclear
Slovakia,Veolia Environnement SA,0.298,Oil and gas
Slovakia,Unknown,0.22236,Oil and gas
Slovakia,E.ON SE,0.21364,Oil and gas
Slovakia,MOL Magyar Olajes Gazipari Nyrt,0.163,Oil and gas
Slovakia,MH Manazment AS,0.06509999999999999,Oil and gas
Slovakia,Infracapital (Novos) Slp LP,0.064,Oil and gas
Slovakia,MH Invest sro,0.025449,Oil and gas
Slovakia,Energetický a průmyslový holding AS,0.024451,Oil and gas
Slovakia,Unknown,0.8553999999999999,Utility-scale solar
Slovakia,Solartec,0.02175,Utility-scale solar
Slovakia,Jadrová Energetická Spoločnosť Slovenska (JESS),0.0087,Utility-scale solar
Slovenia,Holding Slovenske elektrarne doo,0.945,Coal
Slovenia,Javni Holding Ljubljana,0.124,Coal
Slovenia,Dravske Elektrarne Maribor (DEM),0.561,Hydropower
Slovenia,Soške Elektrarne Nova Gorica,0.18,Hydropower
Slovenia,GEN energija doo,0.3635,Nuclear
Slovenia,Hrvatska elektroprivreda dd,0.3635,Nuclear
Slovenia,GEN energija doo,0.337,Oil and gas
Slovenia,Javni Holding Ljubljana,0.114,Oil and gas
Slovenia,Holding Slovenske elektrarne doo,0.084,Oil and gas
Slovenia,Unknown,0.0882,Utility-scale solar
Slovenia,Soške Elektrarne Nova Gorica,0.0026151676928649037,Utility-scale solar
Slovenia,Dravske Elektrarne Maribor (DEM),0.002254454907642159,Utility-scale solar
Solomon Islands,Solomon Power,0.0027424904214559385,Utility-scale solar
Somalia,100.0%],0.065,Oil and gas
Somalia,Unknown,0.055600000000000004,Utility-scale solar
Somalia,Banadir Electrical Company (BECO),0.00696,Utility-scale solar
South Africa,Sappi Ltd,0.1245,Bioenergy
South Africa,Tongaat Hulett Ltd,0.0777,Bioenergy
South Africa,Transvaal Suiker Beperk Middenen Ontwikkeling Pty Ltd,0.0544,Bioenergy
South Africa,Illovo Sugar Africa Holdings Ltd,0.0493,Bioenergy
South Africa,Illova Sugar Ltd,0.019,Bioenergy
South Africa,Unknown,0.019,Bioenergy
South Africa,Eskom Holdings SOC Ltd,44.531800000000004,Coal
South Africa,Mondi PLC,0.0723,Coal
South Africa,Development Bank of Southern Africa Ltd,0.07,Coal
South Africa,Government Employees Pension Fund (South Africa),0.07,Coal
South Africa,Harith Holdings Pty Ltd,0.07,Coal
South Africa,Mergence Investment Managers Pty Ltd,0.07,Coal
South Africa,Public Investment Corporation SOC Ltd,0.07,Coal
South Africa,Zungu Investments Company Pty Ltd,0.07,Coal
South Africa,Eskom,2.774,Hydropower
South Africa,South African Department of Water and Sanitation,0.6,Hydropower
South Africa,Cape Town City Council,0.16,Hydropower
South Africa,Eskom,1.94,Nuclear
South Africa,Eskom Holdings SOC Ltd,2.4203,Oil and gas
South Africa,ENGIE SA,0.38189999999999996,Oil and gas
South Africa,Sasol Ltd,0.28,Oil and gas
South Africa,Legend Power Solutions Pty Ltd,0.27135000000000004,Oil and gas
South Africa,Mitsui & Co Ltd,0.25125,Oil and gas
South Africa,The Peakers Trust,0.1005,Oil and gas
South Africa,Unknown,0.57577,Utility-scale solar
South Africa,Scatec ASA,0.47767345,Utility-scale solar
South Africa,H1 Holdings Pty Ltd,0.42096216666666664,Utility-scale solar
South Africa,SOLA Group,0.39071999999999996,Utility-scale solar
South Africa,Enel Green Power SpA,0.27684,Utility-scale solar
South Africa,Solar Capital,0.22707,Utility-scale solar
South Africa,ENGIE SA,0.163,Utility-scale solar
South Africa,Harmony Gold Mining Co Ltd,0.15534092592592594,Utility-scale solar
South Africa,Mulilo Renewable Energy,0.12963,Utility-scale solar
South Africa,Globeleq Africa Investments Ltd,0.1291067777777778,Utility-scale solar
South Africa,African Infrastructure Investment Managers Pty Ltd,0.1280265,Utility-scale solar
South Africa,Biotherm Energy,0.11484,Utility-scale solar
South Africa,ACWA Power Co,0.099,Utility-scale solar
South Africa,Mainstream Renewable Power,0.09069305555555555,Utility-scale solar
South Africa,Phakwe Group Pty Ltd,0.081678,Utility-scale solar
South Africa,SolarReserve,0.0779025,Utility-scale solar
South Africa,Solairedirect,0.07343562962962963,Utility-scale solar
